Identifier,Sentence,Category1,basic qualifications,physical demands,experience,preferred qualifications,schedule,additional information,policy,licenses  certifications,salary,job description,disclaimer,location,education,company description,training,benefits
c23019bc0e2615ad,customer research,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c23019bc0e2615ad,low fidelity prototype,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c23019bc0e2615ad,technical product development high fidelity prototype,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c23019bc0e2615ad,business model definition,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
c23019bc0e2615ad,traction testing,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c23019bc0e2615ad,seed fundraising,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c23019bc0e2615ad,report,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c23019bc0e2615ad,compliance,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c23019bc0e2615ad,dei,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
c23019bc0e2615ad,the team,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
c23019bc0e2615ad,qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c2dacfd9387e33e6,description,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
c2dacfd9387e33e6,skill,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c2dacfd9387e33e6,top skill detail,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c2dacfd9387e33e6,additional skill qualification,preferred qualifications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c2dacfd9387e33e6,experience level,experience,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c2dacfd9387e33e6,expert level,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c2dacfd9387e33e6,benefit,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c2dacfd9387e33e6,about aerotek,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
c2e10d7c1d52f979,job description,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
c2e10d7c1d52f979,work include,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c2e10d7c1d52f979,skill qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c2e10d7c1d52f979,schedule,schedule,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
c2e10d7c1d52f979,application question(s,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c2e10d7c1d52f979,education,education,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
c2e10d7c1d52f979,experience,experience,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c2e10d7c1d52f979,license certification,licenses  certifications,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
c515b46f0091018d,overview,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
c515b46f0091018d,job summary,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
c515b46f0091018d,benefit,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c515b46f0091018d,about sky climber,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
c515b46f0091018d,about vesta,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
c515b46f0091018d,qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c515b46f0091018d,require qualification experience,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c515b46f0091018d,training will include and must successfully complete,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
c515b46f0091018d,desire characteristic,preferred qualifications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c515b46f0091018d,physical requirement,physical demands,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c515b46f0091018d,responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c515b46f0091018d,essential duty responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c515b46f0091018d,about sky climber renewable,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cbdf878845fc1e73,job location,location,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cbdf878845fc1e73,department overview,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cbdf878845fc1e73,position summary,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cbdf878845fc1e73,a reasonable salary range be,salary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cbdf878845fc1e73,bay area minimum,salary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cbdf878845fc1e73,bay area maximum,salary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cbdf878845fc1e73,california minimum,salary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cbdf878845fc1e73,california maximum,salary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cbdf878845fc1e73,job responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cbdf878845fc1e73,minimum,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cbdf878845fc1e73,desire,preferred qualifications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cc4bbdb14d3ddc38,position,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cc4bbdb14d3ddc38,pay,salary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cc4bbdb14d3ddc38,location,location,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cc4bbdb14d3ddc38,work schedule,schedule,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cc4bbdb14d3ddc38,job description,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cc4bbdb14d3ddc38,what we need from you our requirement,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc4bbdb14d3ddc38,skill need,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc4bbdb14d3ddc38,why you will love work for we our benefit,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cc7c32a85b795593,knowledge skill experience requirement,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc7c32a85b795593,about we,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cc7c32a85b795593,we ’re a hand on action orient organization everyday someone on our team be,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cc7eea03415e5a4e,overview,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cc7eea03415e5a4e,job summary,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cc7eea03415e5a4e,benefit,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cc7eea03415e5a4e,about sky climber,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cc7eea03415e5a4e,about vesta,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cc7eea03415e5a4e,qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc7eea03415e5a4e,require qualification experience,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc7eea03415e5a4e,training will include and must successfully complete,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cc7eea03415e5a4e,desire characteristic,preferred qualifications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cc7eea03415e5a4e,physical requirement,physical demands,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc7eea03415e5a4e,responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc7eea03415e5a4e,essential duty responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d074fc20421d4267,job function,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d074fc20421d4267,applicant requirement,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d074fc20421d4267,basic computer skill,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d074fc20421d4267,scheduling planning skill,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d074fc20421d4267,about a&r solar,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
d0a7d551372cdb2a,as an energy market analyst you will,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d0a7d551372cdb2a,as an energy market analyst you will have,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d0a7d551372cdb2a,basic qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d0a7d551372cdb2a,non discrimination,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d1dfe0de9240d92e,pwc professional skill and responsibility for this management level include but be not limit to,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d1dfe0de9240d92e,basic qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d1dfe0de9240d92e,prefer qualification,preferred qualifications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
d1dfe0de9240d92e,prefer knowledge skill,preferred qualifications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
d1dfe0de9240d92e,demonstrate extensive ability and/or a prove record of success as a team leader,experience,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
d1dfe0de9240d92e,demonstrate extensive ability and/or a prove record of success as a team leader who take ownership and deliver on small to medium sized task with short turnaround time and minimal guidance include the follow area,experience,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
d2c5143fc4fb9e72,job desription,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
d2c5143fc4fb9e72,supervision,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
d2c5143fc4fb9e72,job responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d2c5143fc4fb9e72,position description,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
d2c5143fc4fb9e72,require skill and ability,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d2c5143fc4fb9e72,education and/or experience,education,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d2c5143fc4fb9e72,general expectation,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d2c5143fc4fb9e72,employment screen,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d3b547b6a36694df,qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3b547b6a36694df,responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3b547b6a36694df,requirement gather,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d3b547b6a36694df,for onsite,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d3b547b6a36694df,think leadership process improvement delivery excellence,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d3b547b6a36694df,project estimation,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d3b547b6a36694df,technology review for project,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3b547b6a36694df,capability development,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3b547b6a36694df,design analysis,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3b547b6a36694df,code,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3b547b6a36694df,testing,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3b547b6a36694df,defect management,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3b547b6a36694df,process improvement and adherence,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3b547b6a36694df,knowledge management,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3b547b6a36694df,people management,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3b547b6a36694df,employee status,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d3b547b6a36694df,shift,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
d3b547b6a36694df,travel,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
d3b547b6a36694df,job post,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d3b547b6a36694df,about cognizant cognizant nasdaq-100,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
d6cd39531a2ae538,industry,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d6cd39531a2ae538,compensation,salary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
d6cd39531a2ae538,shift,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
d6cd39531a2ae538,what you ’ll be do,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d6cd39531a2ae538,what you must have,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d6cd39531a2ae538,work condition,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
d6cd39531a2ae538,education benefit,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
d6cd39531a2ae538,experience level,experience,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
d6cd39531a2ae538,schedule,schedule,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
d6cd39531a2ae538,experience,experience,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
d84a8015bc732baf,overview,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
d84a8015bc732baf,job summary,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
d84a8015bc732baf,benefit,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
d84a8015bc732baf,about sky climber,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
d84a8015bc732baf,about vesta,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
d84a8015bc732baf,qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d84a8015bc732baf,require qualification experience,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d84a8015bc732baf,training will include and must successfully complete,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
d84a8015bc732baf,desire characteristic,preferred qualifications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
d84a8015bc732baf,physical requirement,physical demands,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d84a8015bc732baf,responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d84a8015bc732baf,essential duty responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d8a4b92af091bd96,basic purpose,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
d8a4b92af091bd96,position requirement,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d8a4b92af091bd96,in this position you will,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d8a4b92af091bd96,to be consider at the rd2 level you must have,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d8a4b92af091bd96,to be consider at the rd3 level you must have,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d8a4b92af091bd96,all level,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d8a4b92af091bd96,job profile,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d932ad3093b28c3c,job function,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d932ad3093b28c3c,applicant requirement,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d932ad3093b28c3c,basic computer skill,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d932ad3093b28c3c,scheduling planning skill,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d932ad3093b28c3c,about a&r solar,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
dab34bbd80d493db,job summary,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dab34bbd80d493db,duty and responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dab34bbd80d493db,work condition,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dab34bbd80d493db,qualification require,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dab34bbd80d493db,supervision,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dab34bbd80d493db,report to,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dab34bbd80d493db,supervise,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dab34bbd80d493db,coordinate with,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dafe8e27e7ab7d91,job description,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dafe8e27e7ab7d91,responsibility and duty,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dafe8e27e7ab7d91,qualification skill,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dafe8e27e7ab7d91,hour,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dafe8e27e7ab7d91,work location,location,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
dafe8e27e7ab7d91,benefit,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dafe8e27e7ab7d91,schedule,schedule,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dafe8e27e7ab7d91,supplemental pay,salary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dafe8e27e7ab7d91,experience,experience,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dc31dc7733969266,job description,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dc31dc7733969266,qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc31dc7733969266,what we offer,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dc31dc7733969266,schedule,schedule,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dc31dc7733969266,supplemental pay type,salary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dfd7df2429403c45,job summary,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dfd7df2429403c45,benefit,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dfd7df2429403c45,about sky climber,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
dfd7df2429403c45,about vesta,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
dfd7df2429403c45,additional information,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
dfd7df2429403c45,qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dfd7df2429403c45,require qualification experience,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dfd7df2429403c45,training will include and must successfully complete,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
dfd7df2429403c45,desire characteristic,preferred qualifications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
dfd7df2429403c45,physical requirement,physical demands,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dfd7df2429403c45,essential duty responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dfd7df2429403c45,about sky climber renewable,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
e0c8896c9ac755ab,job description,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
e0c8896c9ac755ab,job responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e0c8896c9ac755ab,require skill experience,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e0c8896c9ac755ab,prefer skill experience,preferred qualifications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
e28e1b0c8a4299fa,job summary,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
e28e1b0c8a4299fa,specific job responsibility include the following,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e28e1b0c8a4299fa,require knowledge skill ability experience,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e28e1b0c8a4299fa,specific knowledge skill ability and experience include,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e28e1b0c8a4299fa,education requirement,education,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
e28e1b0c8a4299fa,prefer discipline finance engineering economic business science,preferred qualifications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
e28e1b0c8a4299fa,license certification or qual description,licenses  certifications,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
e28e1b0c8a4299fa,work condition,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
e28e1b0c8a4299fa,other working condition,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
e28e1b0c8a4299fa,test description,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
e2ef116745a1d95f,responsibility of an analyst,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2ef116745a1d95f,as a corporate client banking specialized industries analyst you will,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2ef116745a1d95f,about you,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2ef116745a1d95f,you will also have,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2ef116745a1d95f,equal opportunity employer disability veteran,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
e3415f25e3c940df,activity,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3415f25e3c940df,context,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3415f25e3c940df,skill,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3415f25e3c940df,knowledge and experience,experience,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed1a255b82b81ed9,company summary,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ed1a255b82b81ed9,position summary,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ed1a255b82b81ed9,essential duty and responsibility,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed1a255b82b81ed9,position requirement,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed1a255b82b81ed9,education and experience,education,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ed1a255b82b81ed9,one of the following,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ed1a255b82b81ed9,other energy efficiency designation or certificate include,licenses  certifications,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed1a255b82b81ed9,require skill knowledge and ability,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed1a255b82b81ed9,license certification,licenses  certifications,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed3c8e9eee932b30,requirement of the,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed3c8e9eee932b30,benefit of the,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ed3c8e9eee932b30,responsibility of the,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed3c8e9eee932b30,benefit,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ed3c8e9eee932b30,schedule,schedule,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ed457314263a169c,pwc professional skill and responsibility for this management level include but be not limit to,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed457314263a169c,basic qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed457314263a169c,prefer qualification,preferred qualifications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ed457314263a169c,prefer knowledge skill,preferred qualifications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ed457314263a169c,demonstrate extensive ability and/or a prove record of success as a team leader,experience,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed457314263a169c,demonstrate extensive ability and/or a prove record of success as a team leader who take ownership and deliver on small to medium sized task with short turnaround time and minimal guidance include the follow area,experience,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed457314263a169c,for position in new york city visit the following link for pay range information https://pwc.to/payrange-a-advisorymanager,salary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ed9aebc770eff8bb,job description,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ed9aebc770eff8bb,on site,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ed9aebc770eff8bb,additional job description,job description,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ed9aebc770eff8bb,requirement,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed9aebc770eff8bb,prefer requirement,preferred qualifications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ed9aebc770eff8bb,about gm,company description,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ed9aebc770eff8bb,benefit overview,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ed9aebc770eff8bb,our comprehensive compensation plan incude the follow benefit in addition to many other,benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ed9aebc770eff8bb,equal employment opportunity statement,additional information,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
f0dee0b3f18966a2,pwc professional skill and responsibility for this management level include but be not limit to,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0dee0b3f18966a2,job requirement and preference,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0dee0b3f18966a2,basic qualification,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0dee0b3f18966a2,prefer qualification,preferred qualifications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
f0dee0b3f18966a2,prefer knowledge skill,preferred qualifications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
f0dee0b3f18966a2,demonstrate intimate ability and/or a prove record of success as a team leader,experience,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
f0dee0b3f18966a2,for position in new york city visit the following link for pay range information https://pwc.to/payrange-a-ifsmanager,salary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
f17589eea1eed0ba,requirement of the,basic qualifications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
